"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.208220718E1,1.701469064E0,9.693517685E-1,2.823815346E0,3.436360420E0
5.209021253E1,1.265438199E0,1.167106628E-2,2.781815529E0,3.056136071E0
5.209821538E1,5.247764587E-1,-1.159036636E0,2.611877918E0,2.905281831E0
5.210621659E1,-4.532800615E-1,-2.333849907E0,2.194603920E0,3.235522302E0
5.211421675E1,-1.283275127E0,-3.107103348E0,1.602316856E0,3.724017397E0
5.212221823E1,-1.960557461E0,-3.706560135E0,9.296681881E-1,4.294957105E0
5.213021608E1,-2.288659573E0,-3.879189491E0,5.972714424E-1,4.543435586E0
5.213821639E1,-2.310308218E0,-3.493321419E0,5.824291706E-1,4.228479908E0
5.214621444E1,-2.137614489E0,-2.727630615E0,8.199746609E-1,3.561140677E0
5.215421342E1,-2.253084421E0,-1.837451935E0,1.003848791E0,3.075765176E0
5.216221093E1,-2.564167023E0,-1.024043083E0,9.374130964E-1,2.915880668E0
5.217021264E1,-3.213858128E0,-1.898365021E-1,4.968180656E-1,3.257568135E0
5.217821311E1,-3.684925079E0,8.475027084E-1,1.828662157E-1,3.785548010E0
5.218621190E1,-3.482812166E0,2.169877529E0,-5.505141020E-1,4.140219179E0
5.219420921E1,-2.513891697E0,3.044964790E0,-1.753364563E0,4.320387636E0
5.220220620E1,-5.568807125E-1,2.649858475E0,-2.832842112E0,3.918783037E0
5.221020675E1,1.342172503E0,1.381824493E0,-3.324510574E0,3.842295735E0
5.221820639E1,2.961935282E0,-7.767286301E-1,-3.276385546E0,4.484536790E0
5.222620530E1,4.068665028E0,-3.658868790E0,-2.619884014E0,6.066724666E0
5.223420569E1,5.572704792E0,-7.779258728E0,-1.826942205E0,9.742156993E0
5.224220718E1,7.495380878E0,-1.288505077E1,2.868988037E0,1.518013044E1
5.225020854E1,6.953896523E0,-1.471108818E1,7.995576859E0,1.813014180E1
5.225821178E1,5.561693668E0,-1.178612423E1,7.330121040E0,1.495245248E1
5.226621405E1,5.334738255E0,-7.623316765E0,4.268461227E0,1.023690148E1
5.227421620E1,5.761841774E0,-2.834506035E0,1.714472771E-1,6.423600179E0
5.228222214E1,5.771813393E0,-5.958089828E-1,-1.997717857E0,6.136749532E0
5.229022624E1,5.182363987E0,5.366973877E-1,-3.402300835E0,6.222587207E0
5.229822846E1,4.756969452E0,1.689187050E0,-4.291796207E0,6.625830208E0
5.230623089E1,4.753805637E0,2.977191925E0,-4.440352917E0,7.153955117E0
5.231423542E1,5.014759541E0,3.998612404E0,-4.097091675E0,7.610707891E0
5.232223991E1,5.126939297E0,5.016448975E0,-3.888249636E0,8.158967588E0
5.233024397E1,5.040484428E0,5.470969677E0,-3.855882406E0,8.378891431E0
5.233824667E1,4.816835403E0,5.328348637E0,-3.908842564E0,8.177545639E0
5.234624675E1,4.609878540E0,4.750381470E0,-3.961645603E0,7.714385273E0
5.235424882E1,4.763109684E0,4.487948895E0,-4.098975182E0,7.722078521E0
5.236225096E1,5.063282013E0,4.282328129E0,-4.143063068E0,7.819215468E0
5.237025534E1,5.395504951E0,3.759561539E0,-4.128896713E0,7.764893091E0
5.237825964E1,5.232553959E0,2.857054710E0,-4.176102161E0,7.278888089E0
5.238626499E1,4.862864017E0,2.230721951E0,-4.266558170E0,6.843031893E0
5.239426729E1,4.431795597E0,1.813623428E0,-3.931847095E0,6.195923154E0
5.240226960E1,4.032184601E0,1.337693214E0,-3.638787270E0,5.593631073E0
5.241027296E1,3.602412939E0,6.832427979E-1,-3.324169636E0,4.949171999E0
5.241827479E1,3.404647827E0,1.758718491E-1,-3.097093105E0,4.605924819E0
5.242627675E1,3.263859510E0,-6.439332962E-1,-2.923038483E0,4.428496694E0
5.243428057E1,3.063012362E0,-1.474138260E0,-2.780306339E0,4.391495380E0
5.244228436E1,2.827238560E0,-2.142125130E0,-2.624860048E0,4.412693986E0
5.245028925E1,2.498946905E0,-2.465911865E0,-2.492062807E0,4.305326236E0
5.245829350E1,1.996174097E0,-2.383429527E0,-2.319869280E0,3.879077315E0
5.246629604E1,1.515294313E0,-2.053120613E0,-2.201842546E0,3.370390438E0
5.247429874E1,8.001468182E-1,-1.562607765E0,-2.435652494E0,3.002395882E0
5.248230163E1,-2.468348145E-1,-1.186998367E0,-2.014287710E0,2.351009896E0
5.249030913E1,-1.363544941E0,-8.119182587E-1,-1.046217680E0,1.900799174E0
5.249831698E1,-1.881311536E0,-3.549499512E-1,2.951519489E-1,1.937120862E0
5.250632296E1,-1.956515551E0,2.516956329E-1,1.623981833E0,2.555116590E0
5.251432561E1,-1.750607491E0,6.754198074E-1,2.285444975E0,2.957038592E0
5.252232925E1,-1.419830680E0,1.000383377E0,2.696000338E0,3.207039738E0
5.253033253E1,-1.241852164E0,1.061470032E0,2.923814774E0,3.349269809E0
5.253833526E1,-1.220214009E0,8.242607117E-1,2.846138954E0,3.204502285E0
5.254633862E1,-1.401806831E0,3.472108841E-1,2.332378626E0,2.743284135E0
5.255434284E1,-1.657368302E0,-1.887359619E-1,1.837536812E0,2.481739811E0
5.256234557E1,-1.834302783E0,-9.043436050E-1,1.273924589E0,2.409437261E0
5.257034917E1,-1.861702800E0,-1.567284584E0,8.005307913E-1,2.561868035E0
5.257835171E1,-1.859911203E0,-2.241621971E0,3.628027439E-1,2.935262267E0
5.258635643E1,-1.966613770E0,-2.631306648E0,1.708388329E-1,3.289457448E0
5.259436190E1,-2.204075098E0,-2.631037712E0,1.441700459E-1,3.435271675E0
5.260236659E1,-2.432578802E0,-2.268381119E0,2.728886604E-1,3.337283439E0
5.261037143E1,-2.543167591E0,-1.599743843E0,5.695540905E-1,3.057985223E0
5.261837608E1,-2.546488762E0,-9.786643982E-1,9.054396152E-1,2.874406011E0
5.262638175E1,-2.477264404E0,-2.942819595E-1,1.205501556E0,2.770681289E0
5.263438600E1,-2.359455109E0,2.625207901E-1,1.400613904E0,2.756386200E0
5.264238878E1,-2.174623013E0,7.063035965E-1,1.523353577E0,2.747445384E0
5.265039272E1,-1.909168363E0,9.507045746E-1,1.564780951E0,2.645241473E0
5.265839784E1,-1.564971447E0,9.757328033E-1,1.565235019E0,2.418915211E0
5.266640085E1,-1.164458036E0,8.618097305E-1,1.655435562E0,2.199805771E0
5.267440389E1,-7.321934700E-1,6.137428284E-1,1.787105560E0,2.026458443E0
5.268240663E1,-3.876727819E-1,3.226842880E-1,1.868989468E0,1.935855616E0
5.269040764E1,-3.572475910E-2,1.726341248E-2,1.905730724E0,1.906143719E0
5.269841237E1,2.933372259E-1,-2.690391541E-1,1.982780814E0,2.022337398E0
5.270641554E1,4.554606676E-1,-4.310188293E-1,1.995156884E0,2.091380559E0
5.271441925E1,4.805251360E-1,-5.117645264E-1,1.972084522E0,2.093304732E0
5.272242456E1,4.518663883E-1,-4.726009369E-1,1.928030252E0,2.035886916E0
5.273042796E1,4.038347006E-1,-3.993501663E-1,1.857569575E0,1.942454053E0
5.273843124E1,3.322939873E-1,-3.442497253E-1,1.779137373E0,1.842350933E0
5.274643663E1,2.808949947E-1,-3.409061432E-1,1.635877490E0,1.694465744E0
5.275443886E1,2.445406914E-1,-4.233293533E-1,1.520199537E0,1.596876490E0
5.276244050E1,2.624239922E-1,-5.963916779E-1,1.404137254E0,1.547950520E0
5.277044417E1,2.957748175E-1,-8.367443085E-1,1.346681833E0,1.612816090E0
5.277844702E1,3.389781713E-1,-1.183680534E0,1.412443399E0,1.873766838E0
5.278644925E1,3.250901699E-1,-1.551631927E0,1.541168571E0,2.210982999E0
5.279445331E1,2.487151623E-1,-1.964776993E0,1.823783040E0,2.692283871E0
5.280245846E1,1.429767609E-1,-2.260377884E0,2.154734135E0,3.126120555E0
5.281046413E1,1.663708687E-2,-2.351876259E0,2.580140114E0,3.491234987E0
5.281846948E1,-8.937525749E-2,-2.225221634E0,3.013053656E0,3.746744132E0
5.282647608E1,-1.709983349E-1,-2.023340225E0,3.527393341E0,4.070092122E0
5.283448112E1,-2.460275888E-1,-1.978343964E0,3.992710829E0,4.462747380E0
5.284248655E1,-2.643074989E-1,-2.068717003E0,4.303825378E0,4.782505764E0
5.285049092E1,-1.989371777E-1,-2.356180191E0,4.314705372E0,4.920146699E0
5.285849554E1,-5.721640587E-2,-2.890571594E0,3.943192482E0,4.889523986E0
5.286650132E1,1.001954079E-1,-3.844675064E0,3.214689255E0,5.012563463E0
5.287450499E1,1.111309528E-1,-4.791707993E0,2.456156492E0,5.385677329E0
5.288251179E1,-1.661715508E-1,-5.712417603E0,1.627930284E0,5.942178461E0
5.289051839E1,-5.491473675E-1,-6.093495369E0,1.064799547E0,6.210156739E0
5.289852835E1,-9.375734329E-1,-5.743834496E0,1.007066488E0,5.906340793E0
5.290653628E1,-1.190717936E0,-4.847023964E0,1.698441148E0,5.272205690E0
5.291454147E1,-1.224559426E0,-3.915127754E0,3.428965092E0,5.346547739E0
5.292254386E1,-9.182604551E-1,-3.437550545E0,5.386121750E0,6.455250848E0
5.293054679E1,-1.570537090E-1,-3.009204865E0,7.859163284E0,8.417031978E0
5.293855190E1,8.071750402E-1,-2.726054192E0,1.000818062E1,1.040416178E1
5.294655499E1,2.076153755E0,-2.537599564E0,1.148695087E1,1.194570493E1
5.295455952E1,3.315333366E0,-2.410153389E0,1.116958523E1,1.189789514E1
5.296256757E1,4.554141521E0,-2.281840324E0,9.111755371E0,1.043892170E1
5.297057288E1,5.165351868E0,-2.124351501E0,6.563101292E0,8.617889984E0
5.297858147E1,5.504565239E0,-1.736377716E0,3.864672661E0,6.946289716E0
5.298658819E1,5.825319767E0,-1.434603691E0,2.276485920E0,6.416761355E0
5.299459534E1,5.999116898E0,-1.385250092E0,9.150339365E-1,6.224597053E0
5.300260159E1,6.039288521E0,-1.431600571E0,-1.310369372E-1,6.208031629E0
5.301060842E1,6.104738235E0,-1.645773888E0,-9.579214454E-1,6.394842774E0
5.301861350E1,6.130760670E0,-1.860212326E0,-2.090617418E0,6.739235675E0
5.302661979E1,6.209053993E0,-2.065278053E0,-2.860073805E0,7.141270692E0
5.303462268E1,6.281977654E0,-2.424696922E0,-3.568862200E0,7.620969479E0
5.304262819E1,6.199338913E0,-2.555776596E0,-4.610208511E0,8.137433225E0
5.305063335E1,5.881855488E0,-2.644256592E0,-6.216943264E0,8.957605732E0
5.305863651E1,5.491410255E0,-2.955735207E0,-6.908068657E0,9.306630420E0
5.306664065E1,5.066645622E0,-3.040804863E0,-6.781153679E0,8.994522627E0
5.307464444E1,4.835976601E0,-2.694617271E0,-6.540504456E0,8.568887352E0
5.308264592E1,5.003358841E0,-1.801863670E0,-6.022002220E0,8.033979283E0
5.309064628E1,5.083059311E0,-6.855592728E-1,-5.541383743E0,7.550789182E0
5.309864952E1,4.687410831E0,5.595932007E-1,-5.559539795E0,7.293383823E0
5.310665249E1,3.898164272E0,1.283934593E0,-6.102442741E0,7.354181134E0
5.311465542E1,3.083565235E0,1.701645851E0,-6.764830112E0,7.626722731E0
5.312265917E1,2.683522701E0,2.001013279E0,-6.854944229E0,7.628604631E0
5.313066296E1,1.767002344E0,1.985356808E0,-6.574592590E0,7.091488325E0
5.313866679E1,7.286360264E-1,1.591631889E0,-5.402044296E0,5.678581258E0
5.314667057E1,-6.281029582E-1,8.262510300E-1,-2.754111767E0,2.943184621E0
5.315467409E1,-1.070880651E0,1.133560181E0,2.457308769E-1,1.578647433E0
5.316267671E1,-6.678969264E-1,1.724920273E0,1.428141356E0,2.336883391E0
5.317068237E1,2.178099453E-1,2.410540104E0,1.239510298E0,2.719288610E0
5.317868807E1,9.593795538E-1,2.779507637E0,7.621703148E-1,3.037593689E0
5.318669491E1,1.505406618E0,2.912709236E0,-4.334044456E-2,3.279024638E0
5.319470081E1,1.627481580E0,2.969715595E0,-9.779682159E-1,3.524816143E0
5.320270577E1,1.637015343E0,2.947837353E0,-2.253239155E0,4.055447075E0
5.321071155E1,1.467952371E0,2.824958801E0,-3.368949175E0,4.635201715E0
5.321871796E1,1.114350915E0,2.597383499E0,-4.091402054E0,4.972700450E0
5.322672647E1,7.425963283E-1,2.356324673E0,-4.348527431E0,5.001340430E0
5.323473350E1,3.976126909E-1,2.125288486E0,-4.343634605E0,4.852021083E0
5.324273913E1,1.815964878E-1,2.023928165E0,-4.215934277E0,4.680103025E0
5.325074557E1,-9.137377143E-2,2.009567738E0,-4.117357731E0,4.582504374E0
5.325875112E1,-4.118550122E-1,1.992657185E0,-4.168023109E0,4.638181093E0
5.326675753E1,-8.632619977E-1,1.973550320E0,-4.285882950E0,4.796760865E0
5.327476331E1,-1.237091184E0,1.929627895E0,-4.208463669E0,4.792183726E0
5.328276932E1,-1.385408044E0,1.951376438E0,-3.669696331E0,4.381083954E0
5.329077725E1,-1.407885075E0,1.990586758E0,-3.015500069E0,3.877862386E0
5.329878518E1,-1.357443213E0,2.190083027E0,-2.033260107E0,3.282264829E0
5.330679417E1,-1.097275615E0,2.545642853E0,-1.180718541E0,3.013039592E0
5.331480136E1,-6.184352636E-1,2.922832012E0,-3.534188271E-1,3.008373982E0
5.332280729E1,-1.670201272E-1,3.129796505E0,1.656618118E-1,3.138624814E0
5.333081389E1,3.398533165E-1,3.223042965E0,5.221452713E-1,3.282703446E0
5.333882163E1,9.244166613E-1,3.226571560E0,8.843202591E-1,3.470926752E0
5.334682995E1,1.416215897E0,3.168825626E0,1.179638863E0,3.665879316E0
5.335483714E1,1.755503535E0,3.025761127E0,1.393668652E0,3.765545827E0
5.336284604E1,1.879476309E0,2.887984753E0,1.563451052E0,3.783816369E0
5.337085538E1,1.828751445E0,2.612262726E0,1.820035934E0,3.671618063E0
5.337886386E1,1.636282802E0,2.298982143E0,2.043349504E0,3.483965772E0
5.338687179E1,1.274265051E0,1.828021049E0,2.308746338E0,3.208694755E0
5.339487819E1,9.410614371E-1,1.332906723E0,2.633166552E0,3.097709323E0
5.340288518E1,5.407698154E-1,6.601905823E-1,2.881807566E0,3.005511345E0
5.341089026E1,1.354386955E-1,-1.347064972E-2,3.052358627E0,3.055391675E0
5.341889772E1,-4.322158098E-1,-8.702945709E-1,3.243967533E0,3.386376899E0
5.342690718E1,-1.058720112E0,-1.671905518E0,3.197214127E0,3.760097672E0
5.343491382E1,-1.971553683E0,-2.604694366E0,3.090336323E0,4.496847257E0
5.344292038E1,-2.776081562E0,-3.350827217E0,3.200798035E0,5.401831165E0
5.345092792E1,-3.495952129E0,-3.795962334E0,3.396208763E0,6.177802627E0
5.345893413E1,-3.655923605E0,-3.567784309E0,3.664729595E0,6.286899497E0
5.346693784E1,-2.900367022E0,-2.489600182E0,4.055718899E0,5.573068608E0
5.347494323E1,-2.514788389E0,-1.638760567E0,3.859841824E0,4.889588504E0
5.348294729E1,-2.141812325E0,-6.981534958E-1,3.250313759E0,3.954657743E0
5.349095163E1,-1.784155726E0,1.750450134E-1,2.681808233E0,3.225825137E0
5.349895698E1,-1.639211655E0,1.096098900E0,2.303973198E0,3.032612759E0
5.350696147E1,-1.448177695E0,2.040128708E0,2.909068584E0,3.836928956E0
5.351496612E1,-9.786187410E-1,2.992197990E0,2.080138683E0,3.773316896E0
5.352296932E1,8.752468228E-2,3.386192799E0,2.077448368E-1,3.393688282E0
5.353097522E1,1.795555472E0,2.816758156E0,-1.708461046E0,3.751930851E0
5.353898061E1,4.491109371E0,1.635007858E0,-3.302867413E0,5.809668426E0
5.354698757E1,6.654223919E0,-2.487974167E-1,-3.754097939E0,7.644203520E0
5.355499546E1,8.835582733E0,-3.392737389E0,-5.385638714E0,1.088959566E1
5.356300136E1,1.080936718E1,-6.097243309E0,-5.974172592E0,1.377350838E1
5.357100768E1,1.253325748E1,-7.846462250E0,-1.443907142E0,1.485713232E1
5.357901350E1,1.245250225E1,-9.215277672E0,5.482357025E0,1.643296667E1
5.358701784E1,8.727272034E0,-8.791688919E0,8.029878616E0,1.476272406E1
5.359502483E1,6.020066261E0,-5.268971443E0,5.347679615E0,9.622937967E0
5.360303647E1,4.868708611E0,-1.108983040E0,9.722165465E-1,5.087177207E0
5.361104530E1,4.454955578E0,7.208185196E-1,-1.583718777E0,4.782716143E0
5.361905460E1,3.953623533E0,1.864892960E0,-3.328788042E0,5.494524058E0
5.362706061E1,3.344034195E0,2.520691395E0,-4.225276947E0,5.948900326E0
5.363506936E1,2.594079971E0,3.033203125E0,-4.725715160E0,6.185624938E0
5.364307788E1,2.129761934E0,3.340592861E0,-4.991417885E0,6.372573975E0
5.365108768E1,1.788788795E0,3.476238728E0,-5.316307068E0,6.599024313E0
5.365909690E1,1.541863441E0,3.252934933E0,-5.447053432E0,6.529113236E0
5.366710428E1,1.335642576E0,2.899913788E0,-5.556916714E0,6.408803666E0
5.367511093E1,1.425294518E0,2.502969265E0,-5.442350388E0,6.157556118E0
5.368311831E1,1.621296167E0,2.200274944E0,-5.021523476E0,5.717124199E0
5.369112655E1,1.428646803E0,1.886215210E0,-4.563915730E0,5.140833229E0
5.369913725E1,1.139355183E0,1.359922409E0,-4.400546551E0,4.744715917E0
5.370714331E1,1.516245127E0,1.109573364E0,-4.535888195E0,4.909626671E0
5.371515011E1,1.616690397E0,6.993894577E-1,-4.536372185E0,4.866364768E0
5.372315565E1,1.321211338E0,1.537590027E-1,-4.289074421E0,4.490590231E0
5.373116112E1,1.087775111E0,-1.439247131E-1,-3.848484993E0,4.001850292E0
5.373916628E1,9.036294222E-1,-4.759626389E-1,-3.427702427E0,3.576622778E0
5.374716909E1,7.824441195E-1,-8.041830063E-1,-3.077339411E0,3.275507130E0
5.375517147E1,5.980560780E-1,-1.329996109E0,-2.677513599E0,3.048875169E0
5.376317632E1,3.790117502E-1,-1.905531883E0,-2.421438694E0,3.104523637E0
5.377117971E1,-3.027701378E-2,-2.911608696E0,-2.453099251E0,3.807371512E0
5.377918616E1,-8.217626810E-1,-3.809518814E0,-1.743637085E0,4.269425931E0
5.378719577E1,-1.910790920E0,-4.235920906E0,1.678618193E-1,4.649981232E0
5.379520389E1,-2.702566385E0,-3.874353409E0,2.617156982E0,5.400369439E0
5.380321288E1,-2.987564564E0,-2.950842857E0,4.815660954E0,6.389335334E0
5.381122178E1,-2.811630964E0,-2.044935226E0,6.211193085E0,7.118001707E0
5.381922807E1,-2.392603636E0,-1.116936684E0,6.927813530E0,7.413953063E0
5.382723315E1,-1.916865110E0,-3.198986053E-1,6.676803589E0,6.953877561E0
5.383523675E1,-1.367242932E0,3.551769257E-1,5.582707882E0,5.758657064E0
5.384323979E1,-1.112701654E0,5.861148834E-1,3.759651899E0,3.964419003E0
5.385124163E1,-9.573497772E-1,7.771768570E-1,2.311054707E0,2.619445804E0
5.385924550E1,-8.717244864E-1,7.409410477E-1,1.000281215E0,1.519690667E0
5.386725284E1,-7.626955509E-1,7.966279984E-1,2.859327793E-1,1.139332360E0
5.387525718E1,-7.079554796E-1,7.701883316E-1,-9.927034378E-2,1.050830923E0
5.388326456E1,-7.003899813E-1,5.608539581E-1,-1.377613544E-1,9.077893362E-1
5.389127159E1,-7.439467907E-1,3.078260422E-1,1.792769432E-1,8.248356939E-1
5.389928120E1,-7.457296848E-1,1.072444916E-1,5.893249512E-1,9.565134823E-1
5.390728874E1,-7.381038666E-1,-1.030120850E-1,1.017520547E0,1.261252104E0
5.391529468E1,-7.510674000E-1,-2.796936035E-1,1.323568702E0,1.547308909E0
5.392330085E1,-7.388876677E-1,-4.369382858E-1,1.567828655E0,1.787444193E0
5.393131018E1,-6.839408875E-1,-5.463571548E-1,1.645207047E0,1.863595317E0
5.393931464E1,-5.471625328E-1,-6.942825317E-1,1.623926878E0,1.848933091E0
5.394732409E1,-4.054533243E-1,-7.084274292E-1,1.494550109E0,1.702921563E0
5.395533108E1,-2.194643021E-1,-6.371355057E-1,1.287984729E0,1.453619928E0
5.396333546E1,-4.588472843E-2,-4.951639175E-1,1.130484700E0,1.235025656E0
5.397134147E1,1.261134148E-1,-3.399085999E-1,9.890086651E-1,1.053366313E0
5.397934843E1,2.341454029E-1,-1.479902267E-1,9.319131374E-1,9.722074226E-1
5.398735514E1,2.978954315E-1,8.518218994E-2,8.978869915E-1,9.498414305E-1
5.399536069E1,3.650188446E-1,2.351818085E-1,9.485206604E-1,1.043187751E0
5.400336870E1,3.637757301E-1,2.212076187E-1,1.067447901E0,1.149221742E0
5.401137526E1,2.942471504E-1,2.157764435E-1,1.230448484E0,1.283411209E0
5.401938307E1,1.615860462E-1,1.187515259E-1,1.378970623E0,1.393474777E0
5.402738889E1,9.421825409E-3,-1.172533035E-1,1.555074811E0,1.559517482E0
5.403539546E1,-1.568877697E-1,-4.059429169E-1,1.667847395E0,1.723693232E0
5.404340382E1,-2.891772985E-1,-7.134075165E-1,1.740520239E0,1.903151202E0
5.405140936E1,-3.920342922E-1,-1.010951996E0,1.821248055E0,2.119589418E0
5.405941487E1,-5.462857485E-1,-1.341585159E0,1.886393666E0,2.378394400E0
5.406742092E1,-6.564983130E-1,-1.605785370E0,2.010088921E0,2.655182509E0
5.407542397E1,-7.941200733E-1,-1.769970894E0,2.187674999E0,2.923926394E0
5.408342456E1,-8.970476389E-1,-1.819654465E0,2.404265404E0,3.145843125E0
5.409142788E1,-8.983441591E-1,-1.773704529E0,2.592205048E0,3.266891029E0
5.409943089E1,-8.544723988E-1,-1.693433762E0,2.802571535E0,3.384117048E0
5.410743370E1,-7.461432219E-1,-1.582814217E0,3.009715557E0,3.481439111E0
5.411543819E1,-5.831120014E-1,-1.527950287E0,3.179993629E0,3.575893059E0
5.412344440E1,-3.427987099E-1,-1.529385567E0,3.328280687E0,3.678856276E0
5.413144968E1,-2.599525452E-1,-1.557872772E0,3.515785217E0,3.854255907E0
5.413945421E1,-1.395206451E-1,-1.618118286E0,3.751272202E0,4.087764172E0
5.414745346E1,-7.833766937E-2,-1.748370171E0,3.919138193E0,4.292153215E0
5.415545636E1,-9.760379791E-3,-1.829426765E0,4.101778984E0,4.491268016E0
5.416346096E1,6.080579758E-2,-1.865805626E0,4.279098034E0,4.668576653E0
5.417146507E1,1.764957905E-1,-1.891556740E0,4.476254940E0,4.862714875E0
5.417947104E1,3.740186691E-1,-1.710596085E0,4.721562386E0,5.035789937E0
5.418747764E1,5.333561897E-1,-1.480508804E0,4.980262756E0,5.222967764E0
5.419548675E1,5.954794884E-1,-1.452400208E0,5.149748802E0,5.383676709E0
5.420349358E1,5.006973743E-1,-1.804521561E0,5.008010864E0,5.346696993E0
5.421150128E1,3.677134514E-1,-2.587419510E0,4.490056992E0,5.195244430E0
5.421950968E1,2.941133976E-1,-3.396598816E0,3.826831102E0,5.125233896E0
5.422751663E1,1.055386066E-1,-4.460151672E0,3.096759558E0,5.430838894E0
5.423552358E1,-1.950016022E-1,-5.526651382E0,2.521751881E0,6.077921822E0
5.424353214E1,-7.012832165E-1,-6.593889236E0,2.074983120E0,6.948145678E0
5.425154128E1,-1.294760466E0,-7.329866409E0,1.997714043E0,7.706763759E0
5.425954819E1,-2.225989580E0,-7.817453384E0,2.569546700E0,8.524680479E0
5.426755530E1,-3.052674294E0,-7.807862282E0,4.162645340E0,9.359975960E0
5.427556171E1,-3.671590567E0,-7.126000404E0,7.328932762E0,1.086157053E1
5.428356655E1,-3.232973099E0,-5.904005051E0,9.651695251E0,1.176709870E1
5.429156921E1,-1.534951329E0,-4.320244789E0,1.068018436E1,1.162269025E1
5.429957456E1,2.130467892E-1,-3.155202866E0,9.889727592E0,1.038303452E1
5.430758210E1,1.615456820E0,-2.113476753E0,7.144098759E0,7.623295337E0
5.431558639E1,2.267372370E0,-1.387628555E0,4.191858292E0,4.963684761E0
5.432359546E1,2.684409142E0,-9.742403030E-1,1.266611099E0,3.124019892E0
5.433160370E1,2.867166758E0,-8.310947418E-1,-6.653238535E-1,3.058434161E0
5.433960956E1,2.724044085E0,-7.945346832E-1,-2.140193701E0,3.554170876E0
5.434761503E1,2.431315899E0,-1.072244644E0,-3.374341488E0,4.295018749E0
5.435562116E1,2.211477757E0,-1.741099358E0,-3.948496819E0,4.848988345E0
5.436362671E1,2.408518076E0,-2.623461723E0,-4.076475143E0,5.413054621E0
5.437163202E1,2.674637556E0,-3.354212761E0,-4.547388077E0,6.251653191E0
5.437963624E1,3.377344131E0,-4.028425217E0,-5.152431488E0,7.360856835E0
5.438763901E1,4.163372993E0,-4.625138283E0,-5.643900871E0,8.401142533E0
5.439564358E1,4.951829433E0,-5.189776421E0,-5.784056664E0,9.214646250E0
5.440364839E1,5.333157539E0,-5.317941666E0,-6.128598213E0,9.709932490E0
5.441165229E1,5.346324921E0,-5.140105247E0,-6.934125900E0,1.015312632E1
5.441965448E1,5.380412579E0,-4.332293510E0,-7.700206757E0,1.034460201E1
5.442765714E1,5.134612560E0,-3.027856827E0,-8.797726631E0,1.062695427E1
