"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.342279151E1,-1.529569626E0,-8.584194183E-1,2.927415371E-1,1.778247662E0
1.343079089E1,-1.088858247E0,-7.635955811E-1,2.315692902E-1,1.349931416E0
1.343879237E1,-4.971866906E-1,-5.810165405E-1,5.809552670E-1,9.603561047E-1
1.344679300E1,-1.205409765E-1,-5.069122314E-1,8.296027184E-1,9.796585159E-1
1.345479495E1,-8.682483435E-2,-5.655813217E-1,9.193131924E-1,1.082846955E0
1.346279726E1,-3.501818180E-1,-6.957330704E-1,7.655651569E-1,1.092136356E0
1.347079644E1,-4.577332735E-1,-7.445888519E-1,3.521089554E-1,9.422913692E-1
1.347879468E1,-9.197044373E-2,-5.164299011E-1,2.716403008E-1,5.907172406E-1
1.348679198E1,2.426828742E-1,-2.933235168E-1,6.507172585E-1,7.539009308E-1
1.349479003E1,1.489708424E-1,-3.801622391E-1,6.423537731E-1,7.611399410E-1
1.350278808E1,-2.875313163E-1,-6.627693176E-1,3.771591187E-1,8.149763352E-1
1.351078526E1,-7.992240787E-1,-9.592037201E-1,1.565103531E-1,1.258302982E0
1.351878249E1,-1.232058406E0,-1.303517342E0,-7.458853722E-2,1.795184900E0
1.352677874E1,-1.379216313E0,-1.533544064E0,-3.522462845E-1,2.092384400E0
1.353477858E1,-1.383190513E0,-1.612308025E0,-6.423418522E-1,2.219314358E0
1.354277956E1,-1.302578211E0,-1.619547367E0,-8.283264637E-1,2.237357459E0
1.355077765E1,-1.297356009E0,-1.714731693E0,-9.910216331E-1,2.367606655E0
1.355877651E1,-1.341977835E0,-1.913075924E0,-9.979248047E-1,2.540987587E0
1.356677066E1,-1.220762968E0,-1.985578537E0,-5.877037048E-1,2.403784515E0
1.357476608E1,-9.776322842E-1,-1.990124702E0,4.153933525E-1,2.255861887E0
1.358275858E1,-8.516890407E-1,-2.115252495E0,9.845008850E-1,2.483728917E0
1.359075417E1,-8.226903677E-1,-2.193400383E0,1.108762741E0,2.591752206E0
1.359875081E1,-8.990789056E-1,-2.180204391E0,1.050184727E0,2.581573556E0
1.360674640E1,-1.025989890E0,-2.031846046E0,1.045666933E0,2.504889807E0
1.361474136E1,-1.070830822E0,-1.894032955E0,9.054722786E-1,2.356675525E0
1.362273683E1,-1.116539001E0,-1.979783058E0,6.677179337E-1,2.368976053E0
1.363073382E1,-1.140067697E0,-2.049039841E0,4.248106480E-1,2.383019662E0
1.363873362E1,-1.017181993E0,-1.981737137E0,2.540292740E-1,2.241979518E0
1.364673354E1,-7.754718661E-1,-1.912637234E0,4.030704498E-1,2.102856056E0
1.365473327E1,-3.640310764E-1,-1.880017757E0,6.748445034E-1,2.030369547E0
1.366273476E1,-9.298324585E-4,-1.756062031E0,8.892378807E-1,1.968374641E0
1.367073050E1,3.369975090E-1,-1.478380680E0,1.060545921E0,1.850387637E0
1.367872655E1,5.936652422E-1,-1.311429977E0,1.042959452E0,1.777653347E0
1.368672409E1,5.968134403E-1,-1.362038612E0,7.560217381E-1,1.668203924E0
1.369472335E1,5.233460665E-1,-1.297545433E0,2.888720036E-1,1.428622515E0
1.370272249E1,5.980404615E-1,-1.120171547E0,-4.560422897E-2,1.270636232E0
1.371072023E1,8.307296038E-1,-8.321104050E-1,-2.819395065E-1,1.209135760E0
1.371872011E1,1.095691919E0,-6.963834763E-1,-8.738303185E-2,1.301201953E0
1.372671784E1,1.125161290E0,-7.161235809E-1,2.170200348E-1,1.351265558E0
1.373471546E1,9.167087078E-1,-8.864316940E-1,4.985301495E-1,1.369177970E0
1.374271374E1,6.132951975E-1,-1.147596359E0,7.029864788E-1,1.478951788E0
1.375071069E1,4.238473177E-1,-1.182783127E0,7.692728043E-1,1.473228808E0
1.375870827E1,3.797171116E-1,-1.139300346E0,5.460572243E-1,1.319230403E0
1.376670648E1,3.234484196E-1,-1.184670448E0,1.488835812E-1,1.237024362E0
1.377470624E1,1.550428867E-1,-1.289228439E0,-3.518967628E-1,1.345354822E0
1.378270257E1,8.733391762E-2,-1.268561363E0,-6.265368462E-1,1.417541380E0
1.379070054E1,2.290380001E-1,-1.082056999E0,-6.929044724E-1,1.305152237E0
1.379870066E1,6.666102409E-1,-8.875999451E-1,-7.464549541E-1,1.337683772E0
1.380669792E1,1.118763685E0,-7.189598083E-1,-7.821545601E-1,1.542822461E0
1.381469636E1,1.502837420E0,-4.998636246E-1,-7.646172047E-1,1.758699355E0
1.382269374E1,1.528837204E0,-2.601308823E-1,-9.242343903E-1,1.805331128E0
1.383069089E1,1.398987055E0,-1.476325989E-1,-1.310939074E0,1.922894022E0
1.383868757E1,1.374314308E0,-4.797172546E-2,-1.712792158E0,2.196519538E0
1.384668651E1,1.621206999E0,1.292095184E-1,-2.061002493E0,2.625402542E0
1.385468542E1,2.104441643E0,4.133787155E-1,-2.111536026E0,3.009674564E0
1.386268491E1,2.720097542E0,7.718791962E-1,-2.008994818E0,3.468542678E0
1.387068300E1,3.088258743E0,1.064975739E0,-1.920603991E0,3.789490081E0
1.387868378E1,3.184012175E0,1.239243507E0,-1.893249512E0,3.906155618E0
1.388668522E1,3.049796820E0,1.271389961E0,-1.906056404E0,3.814543759E0
1.389468437E1,2.796657562E0,1.139872551E0,-2.018212557E0,3.632324996E0
1.390268581E1,2.525534868E0,9.642782211E-1,-2.065638304E0,3.402208174E0
1.391068968E1,2.267154217E0,8.425006866E-1,-1.882562876E0,3.064936970E0
1.391868937E1,2.159163237E0,8.234605789E-1,-1.553232670E0,2.784350002E0
1.392668968E1,2.077429771E0,8.175926208E-1,-1.212109089E0,2.540350486E0
1.393469050E1,1.875699282E0,8.549461365E-1,-9.293501377E-1,2.261166153E0
1.394269198E1,1.709752798E0,8.688631058E-1,-6.960802078E-1,2.040270909E0
1.395069237E1,1.471799135E0,7.686786652E-1,-4.084081650E-1,1.709928891E0
1.395869425E1,1.188663244E0,5.687713623E-1,-3.792126179E-1,1.371212376E0
1.396669706E1,8.247194290E-1,3.597660065E-1,-5.205612183E-1,1.039508392E0
1.397469909E1,5.118472576E-1,2.615528107E-1,-6.281692982E-1,8.514658860E-1
1.398269948E1,2.459805012E-1,2.929496765E-1,-4.772346020E-1,6.116198045E-1
1.399070077E1,1.170465946E-1,4.066362381E-1,-1.959884167E-1,4.663307784E-1
1.399870253E1,1.153333187E-1,5.404844284E-1,-9.060740471E-2,5.600311541E-1
1.400670476E1,1.628742218E-1,5.224266052E-1,-2.425069809E-1,5.985542630E-1
1.401470562E1,1.699454784E-1,4.713716507E-1,-4.521586895E-1,6.749223505E-1
1.402270362E1,1.717581749E-1,4.874706268E-1,-4.465360641E-1,6.830248453E-1
1.403070249E1,1.876394749E-1,6.329479218E-1,-3.213999271E-1,7.342544228E-1
1.403870257E1,1.464390755E-1,7.495727539E-1,-2.731850147E-1,8.111311660E-1
1.404670132E1,2.449321747E-2,7.652521133E-1,-2.787086964E-1,8.147939937E-1
1.405469819E1,-1.875102520E-1,7.277584076E-1,-2.041904926E-1,7.787722078E-1
1.406269640E1,-3.468642235E-1,6.663827896E-1,4.331827164E-3,7.512653170E-1
1.407069472E1,-3.154060841E-1,6.771821976E-1,3.665163517E-1,8.321003321E-1
1.407869776E1,-2.077896595E-1,7.888860703E-1,6.335222721E-1,1.032893142E0
1.408669784E1,-1.384046078E-1,8.816127777E-1,6.665397882E-1,1.113854665E0
1.409469526E1,-2.065207958E-1,9.027299881E-1,6.247825623E-1,1.117105868E0
1.410269101E1,-3.792670965E-1,8.569717407E-1,5.889110565E-1,1.106824434E0
1.411068722E1,-5.751141310E-1,7.542591095E-1,6.083985567E-1,1.126859295E0
1.411868749E1,-7.034137249E-1,6.041793823E-1,7.978811264E-1,1.223289780E0
1.412668667E1,-6.881685257E-1,5.269355774E-1,1.077530026E0,1.382862242E0
1.413468534E1,-6.498177052E-1,5.140552521E-1,1.206981182E0,1.464008001E0
1.414268159E1,-6.398365498E-1,5.252065659E-1,1.226900339E0,1.480039590E0
1.415067761E1,-7.013006210E-1,4.989547729E-1,1.073611736E0,1.376016202E0
1.415867362E1,-7.581177950E-1,4.010839462E-1,8.491998911E-1,1.206959559E0
1.416667351E1,-7.670379877E-1,2.693309784E-1,7.907588482E-1,1.134101409E0
1.417467316E1,-7.665416002E-1,2.327022552E-1,8.203501701E-1,1.146608375E0
1.418267054E1,-7.371646166E-1,2.053413391E-1,8.534728289E-1,1.146295166E0
1.419066894E1,-7.456742525E-1,1.105585098E-1,8.709505796E-1,1.151871602E0
1.419866745E1,-8.203356266E-1,-1.802921295E-2,9.166437387E-1,1.230248486E0
1.420666714E1,-8.517814875E-1,-1.515007019E-1,1.071983814E0,1.377546175E0
1.421466605E1,-6.702215672E-1,-1.593914032E-1,1.334935188E0,1.502216537E0
1.422266460E1,-4.418601990E-1,-7.084751129E-2,1.307576656E0,1.382033472E0
1.423066276E1,-2.527295351E-1,-4.831027985E-2,8.238677979E-1,8.631131151E-1
1.423865960E1,-2.165672779E-1,-6.370353699E-2,1.071088314E-1,2.498636193E-1
1.424665769E1,-1.987284422E-1,-7.958984375E-2,-4.002122879E-1,4.538693781E-1
1.425465530E1,-6.027364731E-2,-9.220027924E-2,-6.881055832E-1,6.968666283E-1
1.426265237E1,1.640405655E-1,-9.513473511E-2,-5.737142563E-1,6.042416510E-1
1.427065292E1,2.709701061E-1,-7.508468628E-2,-1.309568882E-1,3.101809393E-1
1.427865425E1,1.605787277E-1,-1.896381378E-1,3.897476196E-2,2.515296865E-1
1.428665714E1,-3.437602520E-2,-4.048290253E-1,-6.325459480E-2,4.111804890E-1
1.429465726E1,-1.341030598E-1,-5.718173981E-1,-2.748730183E-1,6.484704647E-1
1.430265788E1,-1.438047886E-1,-6.524839401E-1,-5.395281315E-1,8.587815287E-1
1.431065706E1,-1.404483318E-1,-6.708068848E-1,-8.386638165E-1,1.083081072E0
1.431865335E1,-2.663074732E-1,-6.556158066E-1,-1.065944672E0,1.279449022E0
1.432665148E1,-4.730876684E-1,-7.455520630E-1,-1.182102680E0,1.475475031E0
1.433465019E1,-6.188842058E-1,-9.065141678E-1,-1.204989433E0,1.629964764E0
1.434264878E1,-7.512413263E-1,-1.038311958E0,-1.145490408E0,1.718896020E0
1.435064870E1,-6.904308796E-1,-1.001301765E0,-8.967103958E-1,1.511088865E0
1.435865007E1,-4.028233290E-1,-8.626794815E-1,-6.699578762E-1,1.164184727E0
1.436664862E1,-8.050560951E-2,-7.369890213E-1,-6.315870285E-1,9.739282033E-1
1.437464663E1,1.744047403E-1,-5.620393753E-1,-6.836678982E-1,9.020571311E-1
1.438264304E1,2.042144537E-1,-4.633922577E-1,-9.069259167E-1,1.038725443E0
1.439063819E1,2.491630316E-1,-3.785953522E-1,-1.223613977E0,1.304855480E0
1.439863452E1,4.139567614E-1,-3.179244995E-1,-1.478730679E0,1.568145595E0
1.440663327E1,6.845073700E-1,-1.767740250E-1,-1.617682457E0,1.765416644E0
1.441463280E1,8.813873529E-1,-1.241912842E-1,-1.630046844E0,1.857234465E0
1.442263241E1,8.590503931E-1,-1.250514984E-1,-1.520171881E0,1.750579333E0
1.443063214E1,6.866329908E-1,-1.088218689E-1,-1.335037947E0,1.505202107E0
1.443863409E1,5.736256838E-1,-1.276025772E-1,-1.192947149E0,1.329831472E0
1.444663519E1,5.327016115E-1,-1.135730743E-1,-1.043898821E0,1.177452589E0
1.445463636E1,6.786582470E-1,-3.803730011E-2,-8.310358524E-1,1.073612798E0
1.446263796E1,8.345733881E-1,6.126403809E-2,-5.373475552E-1,9.944890233E-1
1.447063823E1,8.487244844E-1,5.989933014E-2,-4.536776543E-1,9.642326453E-1
1.447863784E1,8.308454752E-1,6.816387177E-2,-5.415239334E-1,9.940818314E-1
1.448663839E1,9.056153297E-1,7.653427124E-2,-7.190308571E-1,1.158879629E0
1.449464159E1,9.458934069E-1,4.121303558E-2,-9.397850037E-1,1.334019754E0
1.450264429E1,9.532377720E-1,-2.770900726E-2,-1.074867964E0,1.436931167E0
1.451064862E1,9.251788855E-1,-1.359434128E-1,-1.092797756E0,1.438277969E0
1.451865112E1,9.558923244E-1,-2.213611603E-1,-1.086449862E0,1.463934493E0
1.452665683E1,1.044039130E0,-3.271093369E-1,-1.162346363E0,1.596266673E0
1.453465964E1,1.128391862E0,-3.961706161E-1,-1.321969271E0,1.782644694E0
1.454265933E1,1.256965518E0,-4.657659531E-1,-1.426843882E0,1.957749652E0
1.455066097E1,1.307883978E0,-5.463962555E-1,-1.402847290E0,1.994264247E0
1.455866409E1,1.262055397E0,-7.144346237E-1,-1.355041504E0,1.984776596E0
1.456666933E1,1.208644271E0,-8.208446503E-1,-1.310767174E0,1.962834047E0
1.457467441E1,1.162647009E0,-9.237842560E-1,-1.254226089E0,1.943761431E0
1.458267663E1,1.217259884E0,-1.016984940E0,-9.554344416E-1,1.851711361E0
1.459068023E1,1.365386367E0,-9.527702332E-1,-4.791911840E-1,1.732534340E0
1.459868538E1,1.681973219E0,-8.167810440E-1,-2.598911524E-1,1.887778746E0
1.460668694E1,2.142186642E0,-7.525358200E-1,-5.947567225E-1,2.347127889E0
1.461468847E1,2.693645716E0,-6.413011551E-1,-1.017805815E0,2.950071709E0
1.462269023E1,3.113793850E0,-5.681295395E-1,-1.347408295E0,3.440057038E0
1.463069194E1,3.545809746E0,-5.048503876E-1,-1.514063597E0,3.888448179E0
1.463869542E1,4.006669998E0,-4.229335785E-1,-1.591106534E0,4.331731442E0
1.464669386E1,4.306662083E0,-4.707202911E-1,-1.690139174E0,4.650321098E0
1.465469354E1,4.244137764E0,-6.199073792E-1,-1.951083302E0,4.712081978E0
1.466269128E1,3.665868521E0,-8.541126251E-1,-2.741156578E0,4.656397725E0
1.467069069E1,3.039022684E0,-9.246273041E-1,-3.631473541E0,4.824748139E0
1.467869054E1,2.468294859E0,-8.881492615E-1,-4.179141521E0,4.934218528E0
1.468669327E1,2.246176004E0,-9.160652161E-1,-4.075359821E0,4.742682764E0
1.469469452E1,2.211209059E0,-1.013186455E0,-3.377058983E0,4.161792843E0
1.470269585E1,2.390156984E0,-8.807983398E-1,-2.672583818E0,3.692067225E0
1.471069839E1,2.739849806E0,-6.911249161E-1,-1.842521191E0,3.373324020E0
1.471870077E1,3.258168936E0,-4.675922394E-1,-1.096616864E0,3.469420105E0
1.472670120E1,3.764640808E0,-3.679056168E-1,-7.024194002E-1,3.847241605E0
1.473470030E1,4.381616592E0,-2.381200790E-1,-2.814958096E-1,4.397101889E0
1.474269956E1,4.909245491E0,-2.541637421E-2,1.181593537E-1,4.910733032E0
1.475069585E1,5.185310364E0,2.228384018E-1,5.499713421E-1,5.219154050E0
1.475869214E1,5.021308899E0,2.439870834E-1,8.911223412E-1,5.105602000E0
1.476669066E1,4.409332275E0,6.214714050E-2,1.120804429E0,4.549975379E0
1.477468722E1,3.817974567E0,-6.938457489E-2,9.420604706E-1,3.933093178E0
1.478268444E1,3.381618023E0,-1.991825104E-1,8.012958765E-1,3.480960960E0
1.479068007E1,3.105363131E0,-2.995481491E-1,6.930928230E-1,3.195839002E0
1.479867585E1,2.584702492E0,-4.721326828E-1,6.573374271E-1,2.708447661E0
1.480667495E1,1.892174244E0,-6.833314896E-1,7.925112247E-1,2.162253300E0
1.481467276E1,9.575439095E-1,-1.115130424E0,1.199937582E0,1.897434163E0
1.482266835E1,3.276966810E-1,-1.496774673E0,1.412652731E0,2.084060286E0
1.483066433E1,-1.175798178E-1,-1.799873829E0,1.375851631E0,2.268554281E0
1.483866136E1,-5.197364092E-1,-2.114487648E0,1.237781763E0,2.504653198E0
1.484665671E1,-7.086708546E-1,-2.222694397E0,9.979193211E-1,2.537405709E0
1.485464980E1,-5.885856152E-1,-2.216303825E0,5.400857925E-1,2.355871036E0
1.486264261E1,-1.153354645E-1,-2.247317314E0,-1.738152504E-1,2.256977873E0
1.487063776E1,6.341392994E-1,-2.443076611E0,-7.606799603E-1,2.636169565E0
1.487863284E1,1.077087522E0,-2.658535957E0,-1.091295958E0,3.069015776E0
1.488662948E1,1.197295666E0,-3.007071495E0,-1.057768345E0,3.405124045E0
1.489462460E1,9.613213539E-1,-3.263985157E0,-5.690267086E-1,3.449859308E0
1.490262081E1,3.937669992E-1,-3.416211128E0,5.986442566E-1,3.490548076E0
1.491061706E1,2.389669418E-3,-3.404623032E0,1.201116085E0,3.610283029E0
1.491861218E1,-3.739907742E-1,-3.799119473E0,1.842727661E0,4.238964862E0
1.492660765E1,-7.492039204E-1,-4.273362160E0,2.304945946E0,4.912810446E0
1.493460425E1,-1.385979891E0,-4.698906422E0,2.965746403E0,5.726806575E0
1.494260062E1,-1.985411644E0,-4.989406586E0,3.831212997E0,6.596531703E0
1.495059573E1,-2.402400017E0,-4.994612217E0,4.149814129E0,6.923773129E0
1.495859343E1,-2.722315311E0,-4.986243248E0,3.989062786E0,6.941631242E0
1.496659276E1,-3.028194189E0,-5.259936333E0,3.503738880E0,7.008072232E0
1.497459253E1,-3.701710463E0,-5.705286980E0,2.826430321E0,7.364894312E0
1.498259093E1,-4.249694824E0,-5.983819008E0,1.994738579E0,7.605588604E0
1.499059116E1,-4.535326004E0,-6.226415634E0,8.100256920E-1,7.745551964E0
1.499859366E1,-4.584256172E0,-6.334604740E0,-1.025648117E-1,7.820047404E0
1.500659230E1,-4.776726246E0,-6.411633968E0,-6.632347107E-1,8.022845135E0
1.501459144E1,-4.893358231E0,-6.575179100E0,-9.180989265E-1,8.247474802E0
1.502259148E1,-5.173138142E0,-6.956277847E0,-1.244057178E0,8.757787277E0
1.503059230E1,-5.864555359E0,-7.152227402E0,-1.432764530E0,9.359496811E0
1.503859011E1,-6.859560490E0,-7.118720531E0,-1.025896072E0,9.938924231E0
1.504658819E1,-7.632754326E0,-7.048933029E0,-1.828594208E-1,1.039133452E1
1.505458624E1,-8.407028198E0,-7.123272896E0,7.437992096E-1,1.104411052E1
1.506258694E1,-9.017622948E0,-7.084990978E0,9.325790405E-1,1.150583871E1
1.507058515E1,-9.225042343E0,-7.001955032E0,1.616015434E-1,1.158252544E1
1.507858237E1,-8.902377129E0,-7.061334133E0,-9.617290497E-1,1.140349425E1
1.508657956E1,-8.318689346E0,-7.044273376E0,-1.595131397E0,1.101666120E1
1.509457819E1,-7.715054989E0,-6.615955353E0,-2.024996758E0,1.036308596E1
1.510257722E1,-7.197985172E0,-6.176497459E0,-1.919288158E0,9.676971553E0
1.511057526E1,-6.530125618E0,-5.784431458E0,-1.604939461E0,8.870063052E0
1.511857347E1,-5.920104504E0,-5.442743778E0,-1.420218468E0,8.166279304E0
1.512657175E1,-4.672671795E0,-4.869429588E0,-1.563825130E0,6.927536016E0
1.513456827E1,-2.899536610E0,-4.329873085E0,-1.777411938E0,5.505842958E0
1.514256425E1,-4.159896076E-1,-3.550678730E0,-1.916963100E0,4.056490395E0
1.515056183E1,1.749629378E0,-2.532360077E0,-1.931239605E0,3.633694667E0
1.515856062E1,3.730160475E0,-1.142747879E0,-1.389643669E0,4.141386170E0
1.516655808E1,4.698293686E0,1.139459610E-1,-2.932071686E-1,4.708812768E0
1.517455593E1,5.164813042E0,1.352406502E0,1.524362564E0,5.552294870E0
1.518255468E1,5.171219826E0,2.145753384E0,3.313011169E0,6.505521891E0
1.519054983E1,5.037686825E0,2.743919849E0,5.148406029E0,7.708013319E0
1.519854667E1,4.892529488E0,3.201987267E0,7.181129456E0,9.260571662E0
1.520654304E1,4.646813393E0,3.457204819E0,8.608378410E0,1.037541897E1
1.521454034E1,4.167946339E0,3.372043133E0,9.582722664E0,1.098048383E1
1.522253710E1,3.623278856E0,3.123068333E0,9.962833405E0,1.105168561E1
1.523053933E1,2.958432674E0,2.858712196E0,1.009722805E1,1.090314512E1
1.523854108E1,2.630188465E0,2.607969761E0,9.922392845E0,1.059118867E1
1.524654401E1,2.663526058E0,2.272902966E0,9.513337135E0,1.013726010E1
1.525454612E1,3.088539600E0,2.184731007E0,9.166241646E0,9.916254956E0
1.526254335E1,3.950749874E0,2.235998154E0,8.827993393E0,9.926811152E0
1.527053870E1,4.572304249E0,2.326704025E0,8.892656326E0,1.026639442E1
1.527853425E1,4.807795525E0,2.489901066E0,9.094305038E0,1.058399212E1
1.528652941E1,4.598973751E0,2.436138630E0,9.101516724E0,1.048441404E1
1.529452741E1,3.978508472E0,1.930469513E0,8.922932625E0,9.958612797E0
1.530252472E1,3.263841867E0,1.251045704E0,9.068516731E0,9.718836082E0
1.531052233E1,2.337244272E0,8.010225296E-1,1.002640724E1,1.032633478E1
1.531851827E1,1.124348998E0,2.161483765E-1,1.078220940E1,1.084282806E1
1.532651515E1,2.454813719E-1,-5.421376228E-1,1.037926769E1,1.039631532E1
1.533451253E1,-5.297977924E-1,-1.550315619E0,9.045124054E0,9.192302942E0
1.534250980E1,-8.379136324E-1,-2.157796144E0,7.729369164E0,8.068539590E0
1.535050702E1,-9.339910150E-1,-2.394369364E0,6.395137787E0,6.892251532E0
1.535850257E1,-8.952648640E-1,-2.325618267E0,5.248298645E0,5.809874196E0
1.536649819E1,-7.147362828E-1,-2.044236183E0,3.866206169E0,4.431399290E0
1.537449249E1,-4.259790778E-1,-1.827401161E0,2.804330349E0,3.374184625E0
1.538248917E1,-5.881160498E-3,-1.613688946E0,1.590949059E0,2.266085945E0
1.539048722E1,3.491084874E-1,-1.465258598E0,5.373530388E-1,1.599252258E0
1.539848265E1,5.710273385E-1,-1.297557831E0,-6.890506744E-1,1.576235825E0
1.540647558E1,5.997273326E-1,-1.237555981E0,-1.783695698E0,2.252285067E0
1.541447077E1,5.687342882E-1,-1.265701771E0,-2.966057301E0,3.274592429E0
1.542246519E1,3.727835119E-1,-1.460891724E0,-3.532105684E0,3.840435228E0
1.543046136E1,-1.210765839E-1,-1.840069294E0,-3.915141821E0,4.327684141E0
1.543846249E1,-9.352799654E-1,-2.483115673E0,-4.213886261E0,4.979703754E0
1.544646171E1,-1.700184941E0,-3.132603645E0,-4.260152340E0,5.554523597E0
1.545446335E1,-2.667279243E0,-3.809132338E0,-4.222536087E0,6.281216342E0
1.546246507E1,-3.440529585E0,-4.330072403E0,-4.174185276E0,6.928967712E0
1.547046398E1,-4.272583485E0,-4.828720093E0,-4.035930634E0,7.606592105E0
1.547846386E1,-4.843991756E0,-5.258461952E0,-3.909309387E0,8.148519996E0
1.548646663E1,-5.334645271E0,-5.760913372E0,-3.855148792E0,8.746927190E0
1.549446753E1,-5.664147377E0,-6.122136116E0,-3.965231657E0,9.235051609E0
1.550246937E1,-5.983549595E0,-6.467688560E0,-4.139942646E0,9.735141816E0
1.551046831E1,-6.264496803E0,-6.768596172E0,-4.162808895E0,1.011863589E1
1.551847058E1,-6.513050556E0,-7.102166176E0,-4.067475319E0,1.045968199E1
1.552647284E1,-6.624315262E0,-7.383075237E0,-4.052983761E0,1.071531754E1
1.553447167E1,-6.674070358E0,-7.704300880E0,-4.103632450E0,1.098814209E1
1.554247101E1,-6.587629795E0,-7.944479465E0,-4.017976761E0,1.107500598E1
1.555046976E1,-6.434533596E0,-8.041940689E0,-3.770016432E0,1.096763678E1
1.555846972E1,-6.337440014E0,-7.991237164E0,-3.573378801E0,1.080703722E1
1.556647069E1,-6.095796108E0,-7.739556313E0,-3.606188059E0,1.049114171E1
1.557447616E1,-5.613819599E0,-7.470489025E0,-3.715840816E0,1.005637359E1
1.558247909E1,-4.945650101E0,-7.201575279E0,-3.772798538E0,9.516099528E0
1.559048038E1,-3.787875652E0,-6.670349121E0,-3.791893959E0,8.556869705E0
1.559847972E1,-2.466326475E0,-6.044070721E0,-3.798299313E0,7.552525063E0
1.560647823E1,-5.389008522E-1,-5.334774971E0,-3.587224722E0,6.451233938E0
1.561447636E1,1.137238503E0,-4.532019615E0,-3.479913712E0,5.826003145E0
1.562247741E1,2.577809095E0,-3.386612892E0,-3.396709442E0,5.445354134E0
1.563047554E1,3.216383457E0,-2.374675274E0,-3.131485939E0,5.078425877E0
1.563847726E1,3.555000067E0,-1.585290909E0,-2.723880291E0,4.750862720E0
1.564648007E1,3.663248539E0,-1.225639343E0,-2.454027414E0,4.576443183E0
1.565448183E1,3.572334290E0,-8.955550194E-1,-2.128033638E0,4.253483071E0
1.566248398E1,3.100255489E0,-6.782393456E-1,-1.858010769E0,3.677471513E0
1.567048491E1,2.396402597E0,-4.343428612E-1,-1.366304398E0,2.792523382E0
1.567848589E1,1.852917075E0,-2.327694893E-1,-9.528160095E-1,2.096507017E0
1.568648671E1,1.810533762E0,-1.172580719E-1,-1.033363342E0,2.087970727E0
1.569448655E1,2.053467751E0,-8.533763885E-2,-1.610591888E0,2.611133575E0
1.570248839E1,2.237252235E0,3.840923309E-2,-2.191002369E0,3.131655188E0
1.571048980E1,2.476354122E0,3.435573578E-1,-2.399641514E0,3.465348582E0
1.571849339E1,2.695832014E0,6.626071930E-1,-2.159835339E0,3.517306815E0
1.572649483E1,3.028714180E0,9.400177002E-1,-1.698364735E0,3.597385944E0
1.573449651E1,3.292614460E0,1.208100319E0,-1.291477203E0,3.737476385E0
1.574249722E1,3.580560207E0,1.541615009E0,-6.542296410E-1,3.952847664E0
1.575050202E1,3.804139853E0,1.888144970E0,1.515030861E-1,4.249649942E0
